run_id,run_number,date,url,workflow_sha,mode,gh_aw_version,gh_aw_ref_kind,gh_aw_commit,gh_aw_committed_at,time_to_complete_seconds,agent_job_seconds,copilot_step_seconds,awf_startup_seconds,harness_startup_seconds,copilot_process_seconds,detection_job_seconds,time_to_proxy_step_seconds,proxy_step_to_first_reasoning_seconds,time_to_first_reasoning_seconds
32671255703,405,2026-08-23T22:39:30Z,https://github.com/githubnext/gh-aw-test/actions/runs/32671255703,1397f3149d50ef845c556c7dcf22dbacee4a246c,inference,v0.82.0,released,be745b1aaf691dea9880c4dec3d55777027529c4,2026-06-29T16:26:20Z,185.0,71.0,29.0,15.720735,3.292255,8.77381,52.0,55.0,24.684,79.684
32520135455,299,2026-08-21T19:45:51Z,https://github.com/githubnext/gh-aw-test/actions/runs/32520135455,9e7b3d4ed4575a22c59b8bd19bb8eeb7ea2eb50c,inference,v0.82.0-41-g663ad7b5aa,main,663ad7b5aa7cbf4c5d56f4a73d99c8d95f09e466,2026-06-29T23:08:31Z,441.0,177.0,120.0,13.462305,4.769846,9.244904,69.0,104.0,24.526,128.526
28420427724,181,2026-06-30T04:31:35Z,https://github.com/githubnext/gh-aw-test/actions/runs/28420427724,459501b772faad42bdbca841d06a0bdc5014e3a3,samples,7698da96a6,main,7698da96a6f4f833f00df08778eb7c9da192c3d8,2026-06-30T03:42:01Z,184.0,39.0,,,,,,85.0,0.0,85.0
28495572839,186,2026-07-01T05:24:23Z,https://github.com/githubnext/gh-aw-test/actions/runs/28495572839,d02883c487be7544990aec4c8ca7cf0472a741f3,samples,v0.82.1,released,b5fdd698c629c91b387d059628db059bcda73980,2026-06-30T22:17:32Z,122.0,33.0,,,,,,61.0,0.0,61.0
28567655527,189,2026-07-02T05:27:57Z,https://github.com/githubnext/gh-aw-test/actions/runs/28567655527,4e51449c7b6d7bfd0606e0129b5e8721411740a8,samples,v0.82.1,released,b5fdd698c629c91b387d059628db059bcda73980,2026-06-30T22:17:32Z,125.0,33.0,,,,,,58.0,0.0,58.0
32671507245,406,2026-08-23T22:44:25Z,https://github.com/githubnext/gh-aw-test/actions/runs/32671507245,9a7a5f129dd72c0b64022bdd617490c827cee20b,inference,v0.82.1,released,b5fdd698c629c91b387d059628db059bcda73980,2026-06-30T22:17:32Z,281.0,153.0,117.0,12.491187,4.095342,7.737864,62.0,51.0,21.79,72.79
28493889040,184,2026-07-01T04:38:13Z,https://github.com/githubnext/gh-aw-test/actions/runs/28493889040,ccfc7ca66d8a812ea067bd61f653538d40b6fb22,samples,a146daa7e6,main,a146daa7e61edb92373a44b9fc98e06bc7429cce,2026-07-01T04:26:32Z,310.0,37.0,,,,,,119.0,0.0,119.0
32524065089,301,2026-08-21T20:32:24Z,https://github.com/githubnext/gh-aw-test/actions/runs/32524065089,6fa00defc4eca55b73f3b33a36b5e7480f1b5f14,inference,v0.82.1-68-ge8b9dc7132,main,e8b9dc7132e3b86282d093daf64f9550046af3c8,2026-07-01T21:42:52Z,396.0,180.0,113.0,10.628805,1.565753,8.700662,74.0,111.0,17.65,128.65
28565506990,187,2026-07-02T04:30:32Z,https://github.com/githubnext/gh-aw-test/actions/runs/28565506990,170d4780c10278271c5dd74907df6ebb0e2c2d09,samples,588de5c52d,main,588de5c52dff0624c2afd357862bbf66c3170402,2026-07-02T01:03:56Z,218.0,60.0,,,,,,133.0,0.0,133.0
28640205457,192,2026-07-03T05:20:14Z,https://github.com/githubnext/gh-aw-test/actions/runs/28640205457,65b9502a58e894881f2e916c6019d2cc79ba103c,samples,v0.82.2,released,0b1173e7d380fb68a9d6749af62e49ca050eefc1,2026-07-02T16:52:47Z,100.0,41.0,,,,,,59.0,0.0,59.0
28696089774,195,2026-07-04T05:21:28Z,https://github.com/githubnext/gh-aw-test/actions/runs/28696089774,5148219b8fd00418234bdaa0d6da08495a228a92,samples,v0.82.2,released,0b1173e7d380fb68a9d6749af62e49ca050eefc1,2026-07-02T16:52:47Z,92.0,37.0,,,,,,53.0,1.0,54.0
28730324398,198,2026-07-05T05:10:10Z,https://github.com/githubnext/gh-aw-test/actions/runs/28730324398,e8ae34824900b6d1b7c3a8b60c77c0825fb1c366,samples,v0.82.2,released,0b1173e7d380fb68a9d6749af62e49ca050eefc1,2026-07-02T16:52:47Z,92.0,38.0,,,,,,55.0,0.0,55.0
28769422119,201,2026-07-06T05:14:20Z,https://github.com/githubnext/gh-aw-test/actions/runs/28769422119,14a84376967add45155e8b64f36cf12bd1db3000,samples,v0.82.2,released,0b1173e7d380fb68a9d6749af62e49ca050eefc1,2026-07-02T16:52:47Z,114.0,44.0,,,,,,57.0,0.0,57.0
32671833050,407,2026-08-23T22:50:52Z,https://github.com/githubnext/gh-aw-test/actions/runs/32671833050,fa508c8c13cc3df21bc1c109195cc2aab7fe5405,inference,v0.82.2,released,0b1173e7d380fb68a9d6749af62e49ca050eefc1,2026-07-02T16:52:47Z,300.0,194.0,127.0,14.308073,8.109226,10.08522,54.0,78.0,29.082,107.082
32524978300,302,2026-08-21T20:43:04Z,https://github.com/githubnext/gh-aw-test/actions/runs/32524978300,c8994627f93adab8aa3f40b2b98375f21991d8a4,inference,v0.82.2-11-g98d108e495,main,98d108e4959308a8fe548ac14136a112c339fcfb,2026-07-02T23:54:40Z,374.0,169.0,111.0,9.490722,1.67024,7.554737,59.0,94.0,16.135,110.135
28638283284,190,2026-07-03T04:23:47Z,https://github.com/githubnext/gh-aw-test/actions/runs/28638283284,de75ba4df2a4d9b125fea7bd432e433ad6eadc11,samples,fea1a84b8d,main,fea1a84b8db66b7b288c31b0950ddd3e979cece8,2026-07-03T04:17:49Z,201.0,48.0,,,,,,85.0,0.0,85.0
32525853446,303,2026-08-21T20:53:42Z,https://github.com/githubnext/gh-aw-test/actions/runs/32525853446,5133be2fd8932f88053ea264d0c00ac6e4b689ce,inference,v0.82.2-48-g332d5e24d2,main,332d5e24d2c6c47b0cd58f8694911c6591c6de8a,2026-07-03T16:03:51Z,400.0,165.0,115.0,8.851481,3.974727,9.197228,68.0,96.0,18.246,114.246
28694744964,193,2026-07-04T04:21:14Z,https://github.com/githubnext/gh-aw-test/actions/runs/28694744964,01432d55ed336eecf75a66a0dbe639c3e26e5eab,samples,5c72cddd1f,main,5c72cddd1fd8edec5a3ca461840ae52c4897ed6c,2026-07-04T04:15:43Z,209.0,45.0,,,,,,95.0,1.0,96.0
32526714151,304,2026-08-21T21:04:12Z,https://github.com/githubnext/gh-aw-test/actions/runs/32526714151,c60921a8af6f9ed7b296592b14a0245774610dc3,inference,v0.82.2-99-g117370b507,main,117370b507e5c712b8d981e5b7d6601a078821d9,2026-07-04T18:05:47Z,359.0,158.0,111.0,8.771459,1.076777,8.386536,67.0,86.0,14.593,100.593
28729494129,196,2026-07-05T04:29:31Z,https://github.com/githubnext/gh-aw-test/actions/runs/28729494129,e2ca1c9f0b5014f675ab938411f3b6b7789c2387,samples,abade8aa9c,main,abade8aa9c70e638000d9afa9c20df3efcfc13a7,2026-07-05T04:13:29Z,172.0,48.0,,,,,,79.0,0.0,79.0
32527568032,305,2026-08-21T21:14:42Z,https://github.com/githubnext/gh-aw-test/actions/runs/32527568032,1a444a9677e63984f782449daa04ed3bf93176b1,inference,v0.82.2-171-g927a689cee,main,927a689cee61cfdc4a6787079dca356192b70bec,2026-07-05T22:11:39Z,386.0,173.0,113.0,10.696636,1.067766,8.573425,78.0,97.0,17.41,114.41
28768041417,199,2026-07-06T04:34:15Z,https://github.com/githubnext/gh-aw-test/actions/runs/28768041417,4c130c1a2e6517de66da38dd3dde93aac9a03e23,samples,c9361ede13,main,c9361ede1380a89768b06f5ba7dba06bd5b7290a,2026-07-06T02:55:43Z,171.0,42.0,,,,,,81.0,0.0,81.0
28918472820,204,2026-07-08T04:53:56Z,https://github.com/githubnext/gh-aw-test/actions/runs/28918472820,379a2817326ca81c420ae516f2979644714b3aaf,samples,v0.82.3,released,afad433c8081160f52c27dd324bf208c194a2717,2026-07-07T09:28:53Z,89.0,36.0,,,,,,48.0,0.0,48.0
32672158845,408,2026-08-23T22:57:21Z,https://github.com/githubnext/gh-aw-test/actions/runs/32672158845,a8d4064d93b58ad97a646799189c8933af386399,inference,v0.82.3,released,afad433c8081160f52c27dd324bf208c194a2717,2026-07-07T09:28:53Z,296.0,167.0,118.0,13.65972,3.499597,7.999492,70.0,61.0,22.273,83.273
32530466379,307,2026-08-21T21:52:03Z,https://github.com/githubnext/gh-aw-test/actions/runs/32530466379,e7a821a3eb5327fab3c0ebcc760daf93e4688382,inference,v0.82.3-15-gda168b8262,main,da168b8262ffd5707c04c77a2fdbadc70aac6309,2026-07-07T19:28:45Z,362.0,167.0,114.0,9.288199,3.858496,7.900812,67.0,107.0,18.387,125.387
28917102765,202,2026-07-08T04:16:44Z,https://github.com/githubnext/gh-aw-test/actions/runs/28917102765,719760a5538fbcf42817fc090a35800453231a0a,samples,f50594627a,main,f50594627ae3dda699f99604903441d2dcc8f993,2026-07-08T03:02:15Z,161.0,49.0,,,,,,90.0,0.0,90.0
32672497848,409,2026-08-23T23:04:00Z,https://github.com/githubnext/gh-aw-test/actions/runs/32672497848,f77c5d33c92a54ff68c1d6abbd1104c592bc8073,inference,v0.82.4,released,c94f43285a784cc6eec4f3e57c93f537f5cfdf00,2026-07-08T05:14:15Z,277.0,143.0,110.0,8.568011,1.233832,7.599849,55.0,55.0,14.855,69.855
28937730899,205,2026-07-08T11:03:37Z,https://github.com/githubnext/gh-aw-test/actions/runs/28937730899,6de1219d4df3a71f654ad7b1fe290916937140a7,samples,777c1be79e,main,777c1be79e822242a60bd8a9172d2b88db792f57,2026-07-08T10:51:37Z,171.0,41.0,,,,,,93.0,0.0,93.0
32672994127,410,2026-08-23T23:13:49Z,https://github.com/githubnext/gh-aw-test/actions/runs/32672994127,e893bf5ed2766850222eee4f07588cba91bcd903,inference,v0.82.6,released,adb344b16f741da11a367e06d099653147eadc43,2026-07-08T12:58:16Z,260.0,152.0,109.0,8.90064,1.089455,6.835031,53.0,57.0,14.379,71.379
32531331276,308,2026-08-21T22:03:37Z,https://github.com/githubnext/gh-aw-test/actions/runs/32531331276,3fbfac60c0fb9bb27e543d28ac4770acb8f27b0c,inference,v0.82.6-11-gbd5467ff41,main,bd5467ff4106fd4970e359c1569acfc96209bf04,2026-07-08T20:23:03Z,421.0,169.0,112.0,9.493347,0.588,8.966011,59.0,152.0,15.771,167.771
28995516262,208,2026-07-09T05:07:42Z,https://github.com/githubnext/gh-aw-test/actions/runs/28995516262,f587167f1db013c61963b6c8a4d867556f7561f0,samples,v0.82.7,released,f78aa11992eb3e40e7e8c4207d98389edc377ea3,2026-07-09T03:26:19Z,96.0,33.0,,,,,,51.0,0.0,51.0
29070774653,211,2026-07-10T05:11:32Z,https://github.com/githubnext/gh-aw-test/actions/runs/29070774653,b8e48f384acfa3ea36aa8d9416ba4805eeffd02f,samples,v0.82.7,released,f78aa11992eb3e40e7e8c4207d98389edc377ea3,2026-07-09T03:26:19Z,110.0,47.0,,,,,,63.0,0.0,63.0
29140095020,214,2026-07-11T04:44:40Z,https://github.com/githubnext/gh-aw-test/actions/runs/29140095020,49a0df4cc337b1b486c4695b6edb71a184f7381f,samples,v0.82.7,released,f78aa11992eb3e40e7e8c4207d98389edc377ea3,2026-07-09T03:26:19Z,101.0,47.0,,,,,,59.0,0.0,59.0
32673316258,411,2026-08-23T23:20:20Z,https://github.com/githubnext/gh-aw-test/actions/runs/32673316258,58a9c866056685311556ff96b1910a7663ebf62f,inference,v0.82.7,released,f78aa11992eb3e40e7e8c4207d98389edc377ea3,2026-07-09T03:26:19Z,319.0,158.0,115.0,13.310347,1.149684,8.077873,54.0,88.0,19.581,107.581
28993984662,206,2026-07-09T04:25:31Z,https://github.com/githubnext/gh-aw-test/actions/runs/28993984662,9efbc1bfa75da1cb7ff9307dac1a5ff2b828f26e,samples,12c510eef9,main,12c510eef95e1bf12a64ba17ab8ea039e350bfd7,2026-07-09T04:19:35Z,174.0,45.0,,,,,,98.0,0.0,98.0
32532168844,309,2026-08-21T22:15:02Z,https://github.com/githubnext/gh-aw-test/actions/runs/32532168844,526199aaad840efb62aad4855acd8cf4dfce57de,inference,v0.82.7-20-gf2bff5d554,main,f2bff5d554593da959dfba86c5bce06ff7703dce,2026-07-09T18:07:27Z,431.0,168.0,113.0,9.925668,2.574776,7.843656,90.0,131.0,17.93,148.93
29069069292,209,2026-07-10T04:26:48Z,https://github.com/githubnext/gh-aw-test/actions/runs/29069069292,16a1c3c1e368fa30f65353253a4e7a512e011f15,samples,2de7b7329d,main,2de7b7329de2cc789f6b8ad44ca09ecd3958e7c3,2026-07-10T04:04:45Z,208.0,33.0,,,,,,116.0,0.0,116.0
29139126382,212,2026-07-11T04:08:26Z,https://github.com/githubnext/gh-aw-test/actions/runs/29139126382,8a6f66379a838a8b83e271c877f9cb71e085e213,samples,ed454002d3,main,ed454002d35dffe2a6f8e46f6bc1f89639ef9099,2026-07-10T20:48:42Z,175.0,37.0,,,,,,99.0,0.0,99.0
32532950392,310,2026-08-21T22:26:16Z,https://github.com/githubnext/gh-aw-test/actions/runs/32532950392,f2f99bca967ab91bfc51bcb83549356d0b241e43,inference,v0.82.7-66-ged454002d3,main,ed454002d35dffe2a6f8e46f6bc1f89639ef9099,2026-07-10T20:48:42Z,393.0,168.0,112.0,10.627988,0.536375,8.237141,70.0,94.0,16.553,110.553
29180474916,217,2026-07-12T04:58:24Z,https://github.com/githubnext/gh-aw-test/actions/runs/29180474916,c1a4d368acb8643033afd60fdc1fbc821bc5cb39,samples,v0.82.8,released,0e0d3736527cc5029115b7a49a63388da83cc1b2,2026-07-11T08:39:05Z,88.0,33.0,,,,,,51.0,0.0,51.0
29225476797,220,2026-07-13T05:06:18Z,https://github.com/githubnext/gh-aw-test/actions/runs/29225476797,1b0e871593292824931cd2324675856bfc73e74d,samples,v0.82.8,released,0e0d3736527cc5029115b7a49a63388da83cc1b2,2026-07-11T08:39:05Z,95.0,37.0,,,,,,54.0,0.0,54.0
32673829582,412,2026-08-23T23:30:48Z,https://github.com/githubnext/gh-aw-test/actions/runs/32673829582,71bd42332bdd48c9b59997b2b1575989814776da,inference,v0.82.8,released,0e0d3736527cc5029115b7a49a63388da83cc1b2,2026-07-11T08:39:05Z,272.0,157.0,116.0,11.845104,4.13759,7.550316,48.0,59.0,20.889,79.889
32533705816,311,2026-08-21T22:37:13Z,https://github.com/githubnext/gh-aw-test/actions/runs/32533705816,ccfc8e8565a0dcf108386853596bf31959a6189f,inference,v0.82.8-20-gb3b6881333,main,b3b6881333d82b7c02de90f2f21799cd1929223b,2026-07-11T17:42:12Z,374.0,159.0,110.0,8.782219,1.238079,7.599154,63.0,114.0,15.175,129.175
29179483580,215,2026-07-12T04:17:17Z,https://github.com/githubnext/gh-aw-test/actions/runs/29179483580,f3d05faf854b11b15f678c6b28766eff07a69e93,samples,bc7d2db69a,main,bc7d2db69a21a806b6085055e80274379213dcc8,2026-07-12T03:16:34Z,164.0,48.0,,,,,,86.0,0.0,86.0
32534604788,312,2026-08-21T22:50:27Z,https://github.com/githubnext/gh-aw-test/actions/runs/32534604788,4a3e13b378361eda25a3abd47967dcea0a4ba7a7,inference,v0.82.8-28-ge0a0e5d23d,main,e0a0e5d23d0e2b9f065b71469a1a75578d8a7047,2026-07-12T20:01:03Z,466.0,200.0,119.0,11.764778,2.966863,10.380732,67.0,142.0,22.011,164.011
29223659614,218,2026-07-13T04:19:34Z,https://github.com/githubnext/gh-aw-test/actions/runs/29223659614,a2666af391e0ae3d2d371dd8431b10deb816b208,samples,fe2174281f,main,fe2174281f75c0e832ff1a14a3da877259a173fe,2026-07-13T01:34:38Z,184.0,41.0,,,,,,107.0,0.0,107.0
29306680425,223,2026-07-14T04:43:35Z,https://github.com/githubnext/gh-aw-test/actions/runs/29306680425,42ea75c2eec8dd65163714783dc648162d32e2bf,samples,v0.82.9,released,e9b732bc366ade8de24f162b525ffbb354a53129,2026-07-13T16:25:59Z,106.0,40.0,,,,,,59.0,0.0,59.0
29389926596,226,2026-07-15T04:50:15Z,https://github.com/githubnext/gh-aw-test/actions/runs/29389926596,4e90106502d0001f6c4cd61fed6a51f2b594f88b,samples,v0.82.9,released,e9b732bc366ade8de24f162b525ffbb354a53129,2026-07-13T16:25:59Z,111.0,44.0,,,,,,65.0,0.0,65.0
29472408123,229,2026-07-16T04:52:18Z,https://github.com/githubnext/gh-aw-test/actions/runs/29472408123,e5a8bd7f4c34cab75ca7ad2e51633a8ecc5895b4,samples,v0.82.9,released,e9b732bc366ade8de24f162b525ffbb354a53129,2026-07-13T16:25:59Z,96.0,34.0,,,,,,55.0,0.0,55.0
32674146025,413,2026-08-23T23:37:16Z,https://github.com/githubnext/gh-aw-test/actions/runs/32674146025,be072c7dfaa5e0c977731a87aaf88fec27d709b4,inference,v0.82.9,released,e9b732bc366ade8de24f162b525ffbb354a53129,2026-07-13T16:25:59Z,274.0,156.0,114.0,12.248459,1.14546,7.902,55.0,63.0,18.474,81.474
32535684406,313,2026-08-21T23:07:07Z,https://github.com/githubnext/gh-aw-test/actions/runs/32535684406,a1015bbf0d44ee4e0883af9807661ddb8b7f52cf,inference,v0.82.9-5-g072256746c,main,072256746c0a33d54890f6f431b5c90314c23c4e,2026-07-13T21:19:54Z,419.0,193.0,121.0,13.367621,3.606963,10.513815,67.0,123.0,23.877,146.877
29305123394,221,2026-07-14T04:06:05Z,https://github.com/githubnext/gh-aw-test/actions/runs/29305123394,e4af6f9cd4d7ecda98d737b91ffc36ea74d73d64,samples,0e64b08c05,main,0e64b08c05b3c24f5615d13fb818a26066cb2862,2026-07-14T03:04:21Z,158.0,46.0,,,,,,90.0,0.0,90.0
32536396153,314,2026-08-21T23:18:40Z,https://github.com/githubnext/gh-aw-test/actions/runs/32536396153,78472d34e7e502d74464dfb81a4a8116ba4e3f66,inference,v0.82.9-54-gdf13f08917,main,df13f08917192b95bda8aa6c9ab53ffd6684f788,2026-07-14T23:01:46Z,455.0,184.0,113.0,11.010115,0.695729,8.923925,85.0,180.0,17.381,197.381
29388180753,224,2026-07-15T04:07:02Z,https://github.com/githubnext/gh-aw-test/actions/runs/29388180753,108ab26722b1517b0aa6e9d658d8eb1f2b240891,samples,61336cb2af,main,61336cb2af49e1e85ba6f371a1b90b40a2a9eeab,2026-07-15T04:03:08Z,190.0,50.0,,,,,,121.0,0.0,121.0
29470590715,227,2026-07-16T04:07:31Z,https://github.com/githubnext/gh-aw-test/actions/runs/29470590715,5abdfa674fca5d8cd6f63801923427f55e2de78d,samples,f0a3dd21c6,main,f0a3dd21c6e5fc1eff595e0a62becf6b4c5d553f,2026-07-15T22:08:18Z,188.0,52.0,,,,,,115.0,0.0,115.0
32537059340,315,2026-08-21T23:29:48Z,https://github.com/githubnext/gh-aw-test/actions/runs/32537059340,477dd6bdd1be6fbc7f2c6cc065e31fdc5a44b6c7,inference,v0.82.9-134-gf0a3dd21c6,main,f0a3dd21c6e5fc1eff595e0a62becf6b4c5d553f,2026-07-15T22:08:18Z,451.0,192.0,119.0,12.449491,4.547432,9.069537,68.0,118.0,22.741,140.741
32674471224,414,2026-08-23T23:43:47Z,https://github.com/githubnext/gh-aw-test/actions/runs/32674471224,b352c6b021e786147e71dacc5a7cc6e03ff6d097,inference,v0.82.10,released,de126a1f352e2b07084689e06a91ada08cab2857,2026-07-16T06:14:39Z,353.0,148.0,113.0,11.775347,1.253598,7.612821,140.0,48.0,18.201,66.201
29555946105,232,2026-07-17T04:53:40Z,https://github.com/githubnext/gh-aw-test/actions/runs/29555946105,e04415ed4352710210a8e02b49507f3699e5fcbe,samples,v0.82.11,released,38e22c4075e399a5b9b2dbda1d94e2d66e91e9ca,2026-07-16T19:17:47Z,131.0,70.0,,,,,,86.0,0.0,86.0
32674838482,415,2026-08-23T23:51:15Z,https://github.com/githubnext/gh-aw-test/actions/runs/32674838482,3d63dcba7a67414854ad8ebd1e94acc19cfb3e9e,inference,v0.82.11,released,38e22c4075e399a5b9b2dbda1d94e2d66e91e9ca,2026-07-16T19:17:47Z,365.0,157.0,112.0,9.92133,1.079522,7.978193,139.0,65.0,16.113,81.113
32537848702,316,2026-08-21T23:42:48Z,https://github.com/githubnext/gh-aw-test/actions/runs/32537848702,ce43352e99414256d6deab3990afe78d44a0aaf8,inference,v0.82.11-7-gc19fd53189,main,c19fd53189742da810b717d538f0d88cb13c2d3f,2026-07-16T22:21:50Z,443.0,172.0,114.0,9.720076,1.117919,10.109634,147.0,96.0,16.907,112.907
29554046078,230,2026-07-17T04:06:57Z,https://github.com/githubnext/gh-aw-test/actions/runs/29554046078,5b0b2f9b837ab3ec691573c447625f47b5c8326d,samples,479a220c19,main,479a220c199cae03226e8839c5fccdf764bab58e,2026-07-17T02:55:08Z,178.0,54.0,,,,,,92.0,0.0,92.0
29631209683,235,2026-07-18T04:50:06Z,https://github.com/githubnext/gh-aw-test/actions/runs/29631209683,28029d098e735a076d2d31117432025819c40e8a,samples,v0.82.12,released,b944311ed8eb2bfdcd32693703aeb98dfebb1fa3,2026-07-17T06:52:59Z,106.0,48.0,,,,,,61.0,0.0,61.0
29801534996,243,2026-07-21T04:32:40Z,https://github.com/githubnext/gh-aw-test/actions/runs/29801534996,47aa91e486b27b7bcb668a0e143263bdd273d967,samples,v0.82.12,released,b944311ed8eb2bfdcd32693703aeb98dfebb1fa3,2026-07-17T06:52:59Z,101.0,43.0,,,,,,53.0,0.0,53.0
32675221799,416,2026-08-23T23:59:08Z,https://github.com/githubnext/gh-aw-test/actions/runs/32675221799,9f6f2fe4ac9d50a4a44154232b99e1fff3891018,inference,v0.82.12,released,b944311ed8eb2bfdcd32693703aeb98dfebb1fa3,2026-07-17T06:52:59Z,371.0,152.0,113.0,12.276928,1.423868,7.000044,141.0,72.0,18.47,90.47
29629995300,233,2026-07-18T04:06:26Z,https://github.com/githubnext/gh-aw-test/actions/runs/29629995300,977ed5f99de793ff78945a68099254eecaa30df2,samples,c096ffebd2,main,c096ffebd27fa7dbfb278a87d87fbb00c5187239,2026-07-17T14:58:08Z,150.0,42.0,,,,,,86.0,0.0,86.0
32538498682,317,2026-08-21T23:53:45Z,https://github.com/githubnext/gh-aw-test/actions/runs/32538498682,16526f4f5de66a3bec72f66798fb67113522c381,inference,v0.82.12-7-gc096ffebd2,main,c096ffebd27fa7dbfb278a87d87fbb00c5187239,2026-07-17T14:58:08Z,496.0,164.0,113.0,9.485206,1.86346,8.592842,169.0,88.0,16.99,104.99
29674005958,238,2026-07-19T04:53:45Z,https://github.com/githubnext/gh-aw-test/actions/runs/29674005958,4c7d054f607942e680b6efe2f362d11b01cd4916,samples,v0.82.13,released,017cdbc1b474bb0804e2c152b46012930fecb7b3,2026-07-18T09:00:18Z,97.0,36.0,,,,,,53.0,0.0,53.0
29718236306,241,2026-07-20T05:03:06Z,https://github.com/githubnext/gh-aw-test/actions/runs/29718236306,cab108315f3eb1f4803771d7d6de67ff634eb9aa,samples,v0.82.13,released,017cdbc1b474bb0804e2c152b46012930fecb7b3,2026-07-18T09:00:18Z,143.0,42.0,,,,,,86.0,0.0,86.0
32539196703,318,2026-08-22T00:05:50Z,https://github.com/githubnext/gh-aw-test/actions/runs/32539196703,226c0c0d5c3905a0296c0c4f66d65cb96026e4c1,inference,v0.82.13-35-gdc63b6bdaf,main,dc63b6bdafd1e29ba7a35b20ce2a3aab40663659,2026-07-18T23:07:28Z,490.0,168.0,118.0,12.093036,4.10553,8.621465,161.0,123.0,21.418,144.418
29673057727,236,2026-07-19T04:16:00Z,https://github.com/githubnext/gh-aw-test/actions/runs/29673057727,0edc0fb83089a0b664ad3b951d506151e31a2c34,samples,84dfb780c2,main,84dfb780c2d1db8e95815675d3ea12493c3562fc,2026-07-19T03:43:40Z,152.0,57.0,,,,,,92.0,1.0,93.0
32539873092,319,2026-08-22T00:17:59Z,https://github.com/githubnext/gh-aw-test/actions/runs/32539873092,65a501aedfd189065dc7608d3d34d67584e1e94c,inference,v0.82.13-83-g5c93e1de4d,main,5c93e1de4d27c06bdfcbf490b7cc55f356a61978,2026-07-19T22:09:00Z,316.0,81.0,25.0,9.960641,0.694049,12.834466,74.0,121.0,20.255,141.255
29716703808,239,2026-07-20T04:21:54Z,https://github.com/githubnext/gh-aw-test/actions/runs/29716703808,d1cf83c0b393d10a65fa783921a561299081c626,samples,7bdc455764,main,7bdc455764ae979049bef6b656ec090d419f2b63,2026-07-20T04:14:42Z,237.0,55.0,,,,,,157.0,0.0,157.0
29802360877,244,2026-07-21T04:51:19Z,https://github.com/githubnext/gh-aw-test/actions/runs/29802360877,24f8e6597bf675a40b8b59cf5d69db343c032712,samples,v0.82.14,released,8b820ae1073f301991aaf2f307f7e271f618bb9f,2026-07-20T17:25:31Z,113.0,42.0,,,,,,62.0,1.0,63.0
29891430598,246,2026-07-22T04:34:39Z,https://github.com/githubnext/gh-aw-test/actions/runs/29891430598,994e8546b75e34760d2758dad828737905ddcce5,samples,v0.82.14,released,8b820ae1073f301991aaf2f307f7e271f618bb9f,2026-07-20T17:25:31Z,125.0,32.0,,,,,,82.0,0.0,82.0
29979790872,249,2026-07-23T04:32:15Z,https://github.com/githubnext/gh-aw-test/actions/runs/29979790872,aad903c75ed2ebcb3c3b6887f25f74c5763e4a3b,samples,v0.82.14,released,8b820ae1073f301991aaf2f307f7e271f618bb9f,2026-07-20T17:25:31Z,107.0,42.0,,,,,,61.0,0.0,61.0
32675633338,417,2026-08-24T00:07:04Z,https://github.com/githubnext/gh-aw-test/actions/runs/32675633338,f5910256ebd7c0219b83d21448ddf92b13c741d3,inference,v0.82.14,released,8b820ae1073f301991aaf2f307f7e271f618bb9f,2026-07-20T17:25:31Z,182.0,72.0,24.0,12.012781,1.397827,8.467096,47.0,59.0,18.831,77.831
32540431899,320,2026-08-22T00:27:59Z,https://github.com/githubnext/gh-aw-test/actions/runs/32540431899,c09e8e39784390f9e0a95e5b7ea45ae6934e6041,inference,v0.82.14-3-ge3306490fd,main,e3306490fd32fadaacb15b5d3f4f3335647ff120,2026-07-20T18:29:06Z,277.0,83.0,26.0,10.435999,3.554942,9.970082,56.0,105.0,19.731,124.731
29800445477,242,2026-07-21T04:09:03Z,https://github.com/githubnext/gh-aw-test/actions/runs/29800445477,2e16a61d1569e1bd372aa92b25f96795a6e64e8f,samples,175cd811ca,main,175cd811ca1e60fadb8052f940c85d7171ca4921,2026-07-21T03:46:17Z,169.0,53.0,,,,,,97.0,0.0,97.0
29892146050,247,2026-07-22T04:51:10Z,https://github.com/githubnext/gh-aw-test/actions/runs/29892146050,adcffffd1ebd2719236453fb48f82bab49c81beb,samples,v0.82.15,released,8070dbd66af90bb83046bbdd92deab611d1d1d11,2026-07-21T07:38:32Z,96.0,34.0,,,,,,61.0,0.0,61.0
32676857900,418,2026-08-24T00:29:49Z,https://github.com/githubnext/gh-aw-test/actions/runs/32676857900,ab62359aba561e9fdfba423232b1d6efb676d679,inference,v0.82.15,released,8070dbd66af90bb83046bbdd92deab611d1d1d11,2026-07-21T07:38:32Z,179.0,59.0,25.0,11.181623,3.323933,8.45955,51.0,55.0,20.44,75.44
29890368377,245,2026-07-22T04:10:35Z,https://github.com/githubnext/gh-aw-test/actions/runs/29890368377,ca8bfdf4d27cf2de07c859c5782ffd799d655fa1,samples,2a7ac3d34e,main,2a7ac3d34e2d1795112b2e8d6703b17cc42dfe73,2026-07-21T14:10:44Z,147.0,39.0,,,,,,77.0,1.0,78.0
